group	x	xend	y	yend
1	0.0180935	242.8010185	0.274431763276225	0.274431763276225
2	0.0180935	231.4585615	0.2892944401154	0.2892944401154
3	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
4	0.0180935	132.7035095	0.236170264972486	0.236170264972486
5	132.7035095	231.4585615	0.361990679784651	0.361990679784651
6	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
7	0.0180935	127.3878285	0.248938731605962	0.248938731605962
8	127.3878285	132.7035095	-0.0356156676543656	-0.0356156676543656
9	132.7035095	231.4585615	0.361990679784651	0.361990679784651
10	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
11	0.0180935	86.0999865	0.266988039294767	0.266988039294767
12	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
13	87.7106665	132.7035095	0.192143666971754	0.192143666971754
14	132.7035095	231.4585615	0.361990679784651	0.361990679784651
15	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
16	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
17	4.5028575	86.0999865	0.283720783035349	0.283720783035349
18	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
19	87.7106665	132.7035095	0.192143666971754	0.192143666971754
20	132.7035095	231.4585615	0.361990679784651	0.361990679784651
21	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
22	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
23	4.5028575	86.0999865	0.283720783035349	0.283720783035349
24	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
25	87.7106665	127.3878285	0.229220767957401	0.229220767957401
26	127.3878285	132.7035095	-0.0356156676543656	-0.0356156676543656
27	132.7035095	231.4585615	0.361990679784651	0.361990679784651
28	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
29	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
30	4.5028575	86.0999865	0.283720783035349	0.283720783035349
31	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
32	87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
33	99.4964625	127.3878285	0.280562951804147	0.280562951804147
34	127.3878285	132.7035095	-0.0356156676543656	-0.0356156676543656
35	132.7035095	231.4585615	0.361990679784651	0.361990679784651
36	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
37	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
38	4.5028575	86.0999865	0.283720783035349	0.283720783035349
39	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
40	87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
41	99.4964625	127.3878285	0.280562951804147	0.280562951804147
42	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
43	127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
44	132.7035095	231.4585615	0.361990679784651	0.361990679784651
45	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
46	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
47	4.5028575	71.5388585	0.291295354786041	0.291295354786041
48	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
49	73.9532855	86.0999865	0.312427947122397	0.312427947122397
50	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
51	87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
52	99.4964625	127.3878285	0.280562951804147	0.280562951804147
53	127.3878285	132.7035095	-0.0356156676543656	-0.0356156676543656
54	132.7035095	231.4585615	0.361990679784651	0.361990679784651
55	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
56	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
57	4.5028575	71.5388585	0.291295354786041	0.291295354786041
58	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
59	73.9532855	86.0999865	0.312427947122397	0.312427947122397
60	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
61	87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
62	99.4964625	127.3878285	0.280562951804147	0.280562951804147
63	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
64	127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
65	132.7035095	231.4585615	0.361990679784651	0.361990679784651
66	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
67	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
68	4.5028575	24.9251815	0.285122196337354	0.285122196337354
69	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
70	28.9706765	71.5388585	0.32811832630602	0.32811832630602
71	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
72	73.9532855	86.0999865	0.312427947122397	0.312427947122397
73	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
74	87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
75	99.4964625	127.3878285	0.280562951804147	0.280562951804147
76	127.3878285	132.7035095	-0.0356156676543656	-0.0356156676543656
77	132.7035095	231.4585615	0.361990679784651	0.361990679784651
78	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
79	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
80	4.5028575	24.9251815	0.285122196337354	0.285122196337354
81	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
82	28.9706765	71.5388585	0.32811832630602	0.32811832630602
83	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
84	73.9532855	86.0999865	0.312427947122397	0.312427947122397
85	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
86	87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
87	99.4964625	127.3878285	0.280562951804147	0.280562951804147
88	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
89	127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
90	132.7035095	231.4585615	0.361990679784651	0.361990679784651
91	231.4585615	242.8010185	-0.0342546018451026	-0.0342546018451026
92	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
93	4.5028575	24.9251815	0.285122196337354	0.285122196337354
94	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
95	28.9706765	71.5388585	0.32811832630602	0.32811832630602
96	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
97	73.9532855	86.0999865	0.312427947122397	0.312427947122397
98	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
99	87.7106665	99.4964625	0.0798616876759588	0.0798616876759588
100	99.4964625	127.3878285	0.280562951804147	0.280562951804147
101	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
102	127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
103	132.7035095	231.4585615	0.361990679784651	0.361990679784651
104	231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
105	236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
106	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
107	4.5028575	24.9251815	0.285122196337354	0.285122196337354
108	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
109	28.9706765	71.5388585	0.32811832630602	0.32811832630602
110	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
111	73.9532855	86.0999865	0.312427947122397	0.312427947122397
112	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
113	87.7106665	96.8091055	0.149244596463469	0.149244596463469
114	96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
115	98.0611735	127.3878285	0.276505141813702	0.276505141813702
116	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
117	127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
118	132.7035095	231.4585615	0.361990679784651	0.361990679784651
119	231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
120	236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
121	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
122	4.5028575	24.9251815	0.285122196337354	0.285122196337354
123	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
124	28.9706765	71.5388585	0.32811832630602	0.32811832630602
125	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
126	73.9532855	86.0999865	0.312427947122397	0.312427947122397
127	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
128	87.7106665	96.8091055	0.149244596463469	0.149244596463469
129	96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
130	98.0611735	127.3878285	0.276505141813702	0.276505141813702
131	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
132	127.8624965	130.7665155	0.145182690566287	0.145182690566287
133	130.7665155	131.5885955	-0.347398782403481	-0.347398782403481
134	131.5885955	231.4585615	0.359502716195003	0.359502716195003
135	231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
136	236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
137	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
138	4.5028575	24.9251815	0.285122196337354	0.285122196337354
139	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
140	28.9706765	71.5388585	0.32811832630602	0.32811832630602
141	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
142	73.9532855	86.0999865	0.312427947122397	0.312427947122397
143	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
144	87.7106665	96.8091055	0.149244596463469	0.149244596463469
145	96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
146	98.0611735	127.3878285	0.276505141813702	0.276505141813702
147	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
148	127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
149	132.7035095	187.2033345	0.365553379474428	0.365553379474428
150	187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
151	188.4494595	231.4585615	0.367321289926573	0.367321289926573
152	231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
153	236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
154	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
155	4.5028575	24.9251815	0.285122196337354	0.285122196337354
156	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
157	28.9706765	71.5388585	0.32811832630602	0.32811832630602
158	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
159	73.9532855	86.0999865	0.312427947122397	0.312427947122397
160	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
161	87.7106665	96.8091055	0.149244596463469	0.149244596463469
162	96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
163	98.0611735	127.3878285	0.276505141813702	0.276505141813702
164	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
165	127.8624965	130.7665155	0.145182690566287	0.145182690566287
166	130.7665155	131.5885955	-0.347398782403481	-0.347398782403481
167	131.5885955	187.2033345	0.360725404266107	0.360725404266107
168	187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
169	188.4494595	231.4585615	0.367321289926573	0.367321289926573
170	231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
171	236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
172	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
173	4.5028575	24.9251815	0.285122196337354	0.285122196337354
174	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
175	28.9706765	71.5388585	0.32811832630602	0.32811832630602
176	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
177	73.9532855	86.0999865	0.312427947122397	0.312427947122397
178	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
179	87.7106665	96.8091055	0.149244596463469	0.149244596463469
180	96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
181	98.0611735	121.2175135	0.279989412198902	0.279989412198902
182	121.2175135	122.8868105	-0.187707155126729	-0.187707155126729
183	122.8868105	127.3878285	0.338775352967907	0.338775352967907
184	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
185	127.8624965	132.7035095	0.0515344744727993	0.0515344744727993
186	132.7035095	187.2033345	0.365553379474428	0.365553379474428
187	187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
188	188.4494595	231.4585615	0.367321289926573	0.367321289926573
189	231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
190	236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
191	0.0180935	4.5028575	-0.0676668355168865	-0.0676668355168865
192	4.5028575	24.9251815	0.285122196337354	0.285122196337354
193	24.9251815	28.9706765	-0.0423646731011006	-0.0423646731011006
194	28.9706765	71.5388585	0.32811832630602	0.32811832630602
195	71.5388585	73.9532855	-0.245927675271219	-0.245927675271219
196	73.9532855	86.0999865	0.312427947122397	0.312427947122397
197	86.0999865	87.7106665	-0.79836613883035	-0.79836613883035
198	87.7106665	96.8091055	0.149244596463469	0.149244596463469
199	96.8091055	98.0611735	-0.231066714695836	-0.231066714695836
200	98.0611735	121.2175135	0.279989412198902	0.279989412198902
201	121.2175135	122.8868105	-0.187707155126729	-0.187707155126729
202	122.8868105	127.3878285	0.338775352967907	0.338775352967907
203	127.3878285	127.8624965	-0.558516520417355	-0.558516520417355
204	127.8624965	130.7665155	0.145182690566287	0.145182690566287
205	130.7665155	131.5885955	-0.347398782403481	-0.347398782403481
206	131.5885955	187.2033345	0.360725404266107	0.360725404266107
207	187.2033345	188.4494595	-0.136061549576028	-0.136061549576028
208	188.4494595	231.4585615	0.367321289926573	0.367321289926573
209	231.4585615	236.7341795	0.0937908395594074	0.0937908395594074
210	236.7341795	242.8010185	-0.183640950150364	-0.183640950150364
